Date,Day Name,Readings,Tone,Is Holy Day?,Is Fasting?,Is Solemn Day?,Is Simple Holy Day?,Is Prefestive?,Is Postfestive Celebration?,Beginning of the Week Description,About Today,Remarks,Iconography URL,Iconography Caption,Further Reading
"Monday, December 14, 2026","Thrysus and Others—Martyrs","Heb 8:7-13|Mk 8:11-21",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30th Week after Pentecost,"SS. Thrysus, Leucius, Philemon, Appollonius, Arianus and Callinicus, Martyrs, suffered under the reign of Emperor Diocletian about A.D. 303.","Aliturgical day (without Divine Liturgy) may be observed.",,,
"Tuesday, December 15, 2026","Eleutherius—Bishop-Martyr","Heb 9:8-10;15-23|Mk 8:22-26",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Eleutherius, Bishop-Martyr, endured death A.D. 120 in the reign of the Emperor Hadrian. — Our venerable father, Paul of Latra, was a holy hermit in Greece, about A.D. 880 in the reign of Basil Macedo, Emperor. Father Stephen, Confessor, Abbot of Sodrozh.",,,,
"Wednesday, December 16, 2026","Haggai—Prophet","Heb 10:1-18|Mk 8:30-34",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Haggai, Prophet, the tenth of the Twelve Minor Prophets, is believed to have been born during the exile in Babylon, and that he lived to see the second temple 516 B.C.","Aliturgical day (without Divine Liturgy) may be observed.",,,
"Thursday, December 17, 2026","Daniel—Great Prophet","Heb 10:35-11:7|Mk 9:10-16",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Daniel, and The Three Youths, SS. Hannaniah, Azariah and Mishael. Daniel is the Fourth of the Four Great Prophets. He died a centenarian in Persia in the 5th century B.C. The Three Youths were cast into the fiery furnace by the order of King Nebuchadnezzar of Babylon but miraculously came out unscathed. (Dan. 3.)",,,,
"Friday, December 18, 2026","Sebastian and Others—Martyrs","Heb 11:8;11-16|Mk 9:33-41",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"SS. Sebastian and Companions were put to death A.D. 292 during the reign of Diocletian, Emperor.",Simple abstinence from meat or equivalent penance. Aliturgical day (without Divine Liturgy) may be observed.,,,
"Saturday, December 19, 2026","Saturday Before Christmas|Boniface—Martyr","Gal 3:8-12|Lk 13:18-29",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Boniface, Martyr, put to death A.D. 290 in the reign of Diocletian, Emperor.",,,,
"Sunday, December 20, 2026","SUNDAY BEFORE CHRISTMAS—OF THE ANCESTORS","Heb 11:9-10;32-40|Mt 1:1-25",Tone 5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,"St. Ignatius, ""God-Bearer,"" Priest-Martyr Bishop at Antioch. (For his other Feast see January 29.)",,,,
"Monday, December 21, 2026","Juliana—Martyr","Heb 11:17-23;27-31|Mk 9:42-10:1",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31st Week after Pentecost,"St. Juliana, Virgin-Martyr from Nicomedia, was beheaded A.D. 306 in the reign of Maximinian, Emperor.",,,,
"Tuesday, December 22, 2026","Anastasia—Great Martyr","Heb 12:25-26;13:22-25|Mk 10:2-12",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Anastasia, Great-Martyr, was a famous Roman matron of noble birth, a spiritual pupil of St. Chrysogonus. She was imprisoned, tortured, and burned alive for the Faith A.D. 304 in the reign of the Emperor Diocletian.",,,,
"Wednesday, December 23, 2026","Ten Holy Martyrs of Crete","James 1:1-18|Mk 10:11-16",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Ten Martyrs at Crete, suffered martyrdom under the Emperor Diocletian.",,,,
"Thursday, December 24, 2026","Vigil of Christmas|Eugenia—Martyr|Royal Hours","P.M. Heb 1:1-12|Lk 2:1-20",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"SS. Eugenia, Venerable Martyr, and her two slaves, Protus and Hyacinth, by whom she was converted to Christianity. She was put to death in prison at Rome on Christmas Day A.D. 257 in the reign of Valerian, Emperor.","Vigil of Christmas. By tradition, strict abstinence from meat or dairy products. Royal Hours are celebrated on this morning, and Vespers with the Liturgy of St. Basil the Great in the evening.",,,
"Friday, December 25, 2026","CHRISTMAS—BIRTH OF OUR LORD","Gal 4:4-7|Mt 2:1-12",,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"The Nativity of Our Lord, God and Saviour, Jesus Christ, or ""Christmas Day."" The Eastern Church accepted this great Feast Day from the Western Church in the 4th century.","Christmas to Theophany, 12/25 to 1/4, free from fast and abstinence.",,,
"Saturday, December 26, 2026","SYNAXIS OF THE THEOTOKOS","Heb 2:11-18|Mt 2:13-23",,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"Synaxis of the Theotokos and St. Joseph, her Spouse. The flight of the holy Family into Egypt is commemorated this day. St. Joseph was the Foster-Father of Our Lord Jesus Christ. Beyond what we learn of him from Holy Scripture, the facts of his life are unknown to us. — St. Euthymius, Priest-Martyr, Bishop of Sardis in Lydia. After repeated banishments for his opposition to the Iconoclasts he was scourged to death A.D. 840 under the Emperor Theophilus.",,,,
"Sunday, December 27, 2026","SUNDAY AFTER CHRISTMAS|DAVID, JOSEPH AND JAMES|STEPHEN—PROTOMARTYR","Gal 1:11-19;Acts 6:8-7:5;47-60|Mt 2:13-23;Mt 21:33-42",Tone 6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Stephen, Protomartyr, Apostle and Archdeacon, was the first of the Seven Deacons, and also the first of the Christian Martyrs. He was stoned to death A.D. 33 by the Jews (Acts 7:58). (For the other Feast day see August 2.) — Our venerable father and confessor, Theodore, brother of St. Theophanes, and composer of the Canons. For his opposition to the Iconoclasts Theodore was imprisoned, where he died A.D. 842.","The Sunday after Christmas and the Feast of the Holy Protomartyr Stephen.",,,
"Monday, December 28, 2026","20,000 Martyrs of Nicomedia","James 2:14-26|Mk 10:46-52",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32nd Week after Pentecost,"SS. 20,000 Martyrs in Nicomedia, who were burned to death in church on Christmas Day A.D. 286 during the reign of Diocletian and Maximian, Emperors. — St. Domna, Martyr.",,,,
"Tuesday, December 29, 2026","Holy Innocents—Martyrs","James 3:1-10|Mk 11:11-23",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"The Holy Innocents, 14,000 in number, in Bethlehem and within the borders of Judea, put to death for Jesus Christ by the order of King Herod. — Our venerable father, Marcellus, Hegumen-Abbot of the monastic order of the Acoemetes, so named because they recited their Divine Office day and night without interruption. He died about A.D. 485.",,,,
"Wednesday, December 30, 2026","Anysia—Venerable Martyr","James 3:11-4:6|Mk 11:23-26",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Anysia, a Christian woman, was arrested at Thessalonica when she entered the city to attend the meeting of the Faithful and was put to death A.D. 304 in the reign of the Emperor Maximian Galerius. — Venerable Zoticus, a holy priest of Rome who went to Constantinople where he established hospitals and havens of refuge for poor A.D. 344.",,,,
"Thursday, December 31, 2026","Melany—Venerable","James 4:7-5:9|Mk 11:27-33",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Venerable, Melany, a Roman Lady, who with her husband sold their possessions, distributed the proceeds to the poor and went into monasteries. She died A.D. 439.",,,,


