Date,Day Name,Readings,Tone,Is Holy Day?,Is Fasting?,Is Solemn Day?,Is Simple Holy Day?,Is Prefestive?,Is Postfestive Celebration?,Beginning of the Week Description,About Today,Remarks,Iconography URL,Iconography Caption,Further Reading
"Friday, February 20, 2026","Leo of Catania—Bishop","Gen 2:20-3:20|Prov 3:19-34",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Our venerable father, Leo, Bishop of Catania, in Sicily. By his miracles he acquired the name ""wonder-worker."" He lived near Mt. Etna, the fire of which consumed Iliodorus, the sorcerer. He died about A.D. 780, during the reign of Leo IV and Constantine. — St. Sadok, Priest-Martyr and with him 128 fellow Christians put to death by King Sapor of Persia A.D. 345 — St. Agatho, Venerable, Pope of Rome, died A.D. 682.",Simple Abstinence from meat or equivalent penance. Presanctified Divine Liturgy celebrated.,,,
"Saturday, February 21, 2026","Commemoration of the Miracle of the Great-Martyr Theodore","Heb 1:1-12|Mk 2:23-3:5",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Our venerable father, Timothy, Hermit. — Our holy father, Eustacius, Archbishop of Antioch, assisted at the Ecumenical Council of Nicea. He contended against the Arians by word and pen. He died about A.D. 337, during the reign of Emperor Constantine the Great.",,,,
"Sunday, February 22, 2026","1ST SUNDAY OF THE GREAT FAST","Heb 11:24-26,32-12:2|Jn 1:43-51",Tone 4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Finding of the venerable Relics of SS. Martyrs at Eugenia. — Venerable Peter, Monk and Athanasius, suffered martyrdom at the hands of Iconoclasts A.D. 735, during the reign of Leo III, the Isaurian, Emperor.",The Divine Liturgy of St. Basil is celebrated.,,,
"Monday, February 23, 2026","Polycarp—Bishop-Martyr","Gen 3:21-4:7|Prov 3:34-4:22",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2nd Week of the Great Fast,"St. Polycarp, Bishop-Martyr, Bishop of Smyrna, was burned alive A.D. 166, during the reign of Emperor Marcus Aurelius.",,,,
"Tuesday, February 24, 2026","First & Second Findings of the Head of John the Baptist","Gen 4:8-15; 2 Cor 4:6-15|Prov 5:1-15; Mt 11:2-15",,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,"St. Tarasius, Archbishop of Constantinople, opposed the Iconoclasts, denounced the vices of the Byzantine Princes and their profligate courts. Known as the ""Father of the poor,"" he died A.D. 806 during the reign of Nicephorus, Emperor.","Feast of the First and Second Finding of the Head of St. John the Baptist. The Presanctified Divine Liturgy may be celebrated with a reading of an Epistle and Gospel.",,,
"Wednesday, February 25, 2026","Tarasius—Patriarch","Gen 4:16-26|Prov 5:15-6:3",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"First and Second Finding of the Venerable Head of St. John, the Precursor. The First Finding was by two monks in the home of Herod, King. They brought the Head to the city Emmesia. The Second Finding was much later, during the reign of Emperor Marcianus A.D. 431.",Simple Abstinence from meat or equivalent penance. Presanctified Divine Liturgy celebrated.,,,
"Thursday, February 26, 2026","Porphry of Gaza—Bishop","Gen 5:1-24|Prov 6:3-20",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Our holy father, Porphry, Bishop of Gaza, sold his goods and distributed the proceeds to the poor. He died A.D. 420 during the reign of Emperor Theodosius the Younger. — St. Sebastian, renowned Roman Martyr. He was an officer in the Imperial Army and a favorite of Emperor Diocletian. Becoming a Christian, no mercy was shown him. He was made a target for the archers, and thus died A.D. 288. — St. Photina, of Samaria, Martyr. Tradition identifies her as the Samaritan woman with whom Jesus spoke at the well. (confer John 4.)",,,,
"Friday, February 27, 2026","Procopius—Venerable-Confessor","Gen 5:32-6:8|Prov 6:20-7:1",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Our venerable father, Procopius, venerable confessor and monk of Decapolis, died about A.D. 740 during the reign of Emperor Leo III, the Isaurian.",Simple Abstinence from meat or equivalent penance. Presanctified Divine Liturgy celebrated.,,,
"Saturday, February 28, 2026","2nd All Souls Saturday","Heb 3:12-16|Mk 1:35-45",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Our venerable father, Basil, confessor and co-faster with St. Procopius. Famous for their resistance at Constantinople to the Decree of Leo III, the Isaurian, ordering the destruction of holy pictures. They died about 740. — Marina, Cyra and Domnica, Venerable-Women",,,,

