Date,Day Name,Readings,Tone,Is Holy Day?,Is Fasting?,Is Solemn Day?,Is Simple Holy Day?,Is Prefestive?,Is Postfestive Celebration?,Beginning of the Week Description,About Today,Remarks,Iconography URL,Iconography Caption,Further Reading
"Tuesday, August 11, 2026","Euplus—Martyr","2 Cor 5:15-21|Mk 1:16-22",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"St. Euplus, Archdeacon-Martyr, endured death A.D. 304 during the reign of the Emperor Diocletian. He was put on the rack and bidden to worship Apollo, Mars and Aesculapius. He replied that he adored only the Father, the Son and the Holy Spirit.",,,,
"Wednesday, August 12, 2026","Photius and Anicetus—Martyrs","2 Cor 6:11-16|Mk 1:23-28",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"SS. Photius and Anicetus, Martyrs, suffered death A.D. 288 during the reign of Diocletian, Emperor.",Poor Clares. Our Venerable Mother Clare.,,,
"Thursday, August 13, 2026","Maximus the Confessor—Venerable","2 Cor 7:1-10|Mk 1:29-35",,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,"Our venerable father, Maximus, Confessor, was a Greek of noble birth, at first attached to the Court of the Emperor Heracluis, but later retired to the monastery of Chrysopolis (Scutari). For championing the Faith against the Monothelites, St. Maximus was seized in Rome, and taken as prisoner to Constantinople, and for his steadfastness, his right hand was cut off and his tongue torn out. He died of his wounds in prison A.D. 662.",Final Day of the feast of the Dormition.,,,
"Friday, August 14, 2026","Translation of the Relics of Theodosius of the Cave—Venerable","Heb 13:7-16|Mt 11:27-30",,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,"St. Micah, Prophet, one of the Twelve Minor Prophets, of the stock of Ephrem, and contemporary of the Prophet Isaiah. He continued to prophesy for fifty-four years into the first decades of the eighth century B.C. — Translation of the Relics of our venerable father, Theodosius, Hegumen-Abbot of Cave, which took place A.D. 1091, in the presence of the Great Russian Prince, Vsevolod, and his Hegumen, John. This Translation was made from his grave in the Cave to the church of the Mother of God which St. Theodosius had built. (Confer May 3.)",,,,
"Saturday, August 15, 2026","DORMITION OF THE THEOTOKOS","Phil 2:5-11|Lk 10:38-42,11:27-28",,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"Dormition (Assumption) of The Theotokos. It is considered to be our Lady's greatest Feast. The commemoration of her death and the Assumption of her body and soul into heaven was the occasion of special devotion in very early times. In Ephesus it was observed even in the first century. In A.D. 1950 Pope Pius XII defined and promulgated the Assumption of the Theotokos to be a dogma of the Church.",Dormition. Blessing of Flowers.,,,
"Sunday, August 16, 2026","12TH SUNDAY AFTER PENTECOST|Translation of the Icon of Our Lord","1 Cor 15:1-11|Mt 19:16-26",Tone 3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,"Translation of the miraculously formed Icon of Our Lord, Jesus Christ, from Edessa to Constantinople, called ""Veronica's Veil,"" A.D. 950 — St. Diomidius, Martyr, endured death A.D. 288 during the reign of the Emperor Diocletian.","Feast of the Translation of the Icon of our Lord, Epistle Colossians 1:12-18 or 2 Corinthians 3:4-11; Gospel, Luke 9:51-56,10:22-24.",,,
"Monday, August 17, 2026","Myron—Martyr","2 Cor 8:7-15|Mk 3:6-12",,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13th Week after Pentecost,"St. Myron, Martyr, who was seized by the imperial officers of Decius, Emperor, tortured and executed for the Faith A.D. 250 in Cyzicus on the Sea of Marmora. — SS. Paul and Juliana, his sister, Martyrs in Palestine. Both patiently endured savage torture before being beheaded with other Martyrs under Julian the Apostate.",,,,
"Tuesday, August 18, 2026","Florus and Laurus—Martyrs","2 Cor 8:16-9:5|Mk 3:13-19",,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"SS. Florus and Laurus, Martyrs. They were twin brothers and stone-cutters by trade, who for the Faith were put to death by drowning in a well A.D. 320 under the power of Licinius.",,,,
"Wednesday, August 19, 2026","Andrew and Others—Martyrs","2 Cor 9:12-10:7|Mk 3:20-27",,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"St. Andrew, a Tribune in the Greek army and with is 2,593 soldiers, Martyrs, who were massacred for the Faith on Mt. Taurus in Silicia A.D. 300 in the reign of Maximian, Emperor. — SS. Timothy, Agapius and Thecla, Martyrs. Timothy was burned at the stake; Agapius and Thecla were thrown to the wild beasts in the Amphitheatre, in the reign of the Emperor Diocletian, A.D. 306.",,,,
"Thursday, August 20, 2026","Samuel, Prophet|Stephen, King of Hungary","2 Cor 10:7-18|Mk 3:28-35",,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"St. Samuel, Prophet, in the 11th century B.C. — St. Stephen the First, Apostolic King of Hungary, died A.D. 1038. His Right Hand is miraculously kept intact.",,,,
"Friday, August 21, 2026","Thaddeus—Apostle","2 Cor 11:5-21|Mk 4:1-9",,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,"St. Thaddeus, Apostle, one of the 70 Apostles, descendant of a Jewish Family in the city of Edessa, and was a disciple of St. John the Baptist-Precursor. He died in peace at Beiruth, in Palestine. — SS. Bassa and her children, Theogonius, Agapius, and Pista (Fidelis), Martyrs, suffered death under one of Diocletian's colleagues about A.D. 304.",Simple abstinence from meat or equivalent penance.,,,
"Saturday, August 22, 2026","Agathonicus and Others—Martyrs","1 Cor 2:5-9|Mt 22:15-22",,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"St. Agathonicus and with him: Zoticus, Theoprepius (which means ""Grace of God""), Acindynus and Severianus, Martyrs, suffered death A.D. 304 during the reign of the Emperor Maximian.",,,,
"Sunday, August 23, 2026","13TH SUNDAY AFTER PENTECOST","1 Cor 16:13-24|Mt 21:33-42",Tone 4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,"St. Lupus, Martyr, died A.D. 278. — St. Iraeneus, Priest-Martyr, Bishop of Lugdun in Gallia, martyred probably A.D. 210 by Septimus Severus, Emperor. — Our holy father, Callinicus, Patriarch of Constantinople.",Final Day of the Feast of the Dormition.,,,
"Monday, August 24, 2026","Eutyches—Bishop - Martyr","2 Cor 12:10-19|Mk 4:10-23",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14th Week after Pentecost,"St. Eutyches, Bishop-Martyr, disciple of John the Theologian, Apostle and Evangelist.",,,,
"Tuesday, August 25, 2026","Return of the Relics of Bartholomew—Apostle","2 Cor 12:20-13:2|Mk 4:24-34",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Return of the Relics of Bartholomew, Apostle. (Confer June 11.) — St. Titus, Apostle. Titus was the favoured disciple of St. Paul and was his successor as the first Bishop of the Island of Crete. He died full of merits about the close of the first century.",,,,
"Wednesday, August 26, 2026","Adrian and Natalie—Martyrs","2 Cor 13:3-13|Mk 4:35-41",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Adrian and Natalie, Martyrs, endured death A.D. 304 during the reign of Maximian, Emperor.",,,,
"Thursday, August 27, 2026","Poemen—Venerable","Gal 1:1-10,1:20-2:5|Mk 5:1-20",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Our venerable father, Poeman, an Egyptian by birth, flourished in the period of the Ecumenical Council at Ephesus A.D. 431 in the reign of Theodosius the Younger, Emperor.",,,,
"Friday, August 28, 2026","Moses the Ethiopian—Venerable","Gal 2:6-10|Mk 5:22-25,35-6:1",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Our venerable father, Moses, an African Negro of Abyssinia, styled the ""Ethiopian Hermit."" — Our holy father, Augustine, Confessor and Bishop of Hippo in Africa. He is one of the greatest doctors of the Western Rite Church. He died A.D. 430. — St. Anna, daughter of Phanuel. (See 3rd day of February).",Simple abstinence from meat or equivalent penance.,,,
"Saturday, August 29, 2026","BEHEADING OF JOHN THE BAPTIST","Acts 13:25-33|Mk 6:14-29",,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,"The Beheading of St. John, Glorious Prophet, Precursor and Baptist. He was beheaded by Herod Antipas, at the instigation of Herodias.","Beheading of St. John the Baptist. By tradition, strict abstinence from meat and dairy products.",,,
"Sunday, August 30, 2026","14TH SUNDAY AFTER PENTECOST","2 Cor 1:21-2:4|Mt 22:1-14",Tone 5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,"Our holy father, Alexander, John and Paul the New, Patriarchs of Constantinople.",Final Day of the Feast of the Beheading of St. John the Baptist.,,,
"Monday, August 31, 2026","Deposition of the Cincture of the Theotokos","Heb 9:1-7|Lk 10:38-42,11:27-28",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Deposition of the Venerable Cincture of the Theotokos, translated from the See of Zela to Constantinople, A.D. 908.",,,,

