Date,Day Name,Readings,Tone,Is Holy Day?,Is Fasting?,Is Solemn Day?,Is Simple Holy Day?,Is Prefestive?,Is Postfestive Celebration?,Beginning of the Week Description,About Today,Remarks,Iconography URL,Iconography Caption,Further Reading
"Friday, October 16, 2026","Longinus—Martyr","Col 2:1-7|Lk 9:12-18",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"St. Longinus, the Centurion, is credited by tradition to have been the one who pierced the side of Our Lord hanging on the Cross (John 19:34). Converted to Christianity, he was put to death in Cappadocia. His body is venerated in the Church of St. Augustine in Rome.",Simple abstinence from meat or equivalent penance.,,,
"Saturday, October 17, 2026","Hosea—Prophet","2 Cor 3:12-18|Lk 6:1-10",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Hosea, Prophet, a descendant of Isachar, lived in the 8th century B.C. — St. Andrew of Crete, Venerable-Martyr opposed the Iconoclasts and reproached the Emperor Constantine for his impiety. The enraged monarch ordered him to be seized and tortured, from which he died A.D. 761.",,,,
"Sunday, October 18, 2026","21ST SUNDAY AFTER PENTECOST|Luke—Apostle","Gal 2:16-20|Lk 8:5-15",Tone 4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Luke, Apostle and Evangelist, was a physician of Antioch in Syria, converted to Christianity, became the fellow-worker of St. Paul. He is the inspired writer of the Third Gospel and of the Acts of the Apostles, as revealed to the Prophet Ezekiel in the vision on a calf, six centuries B.C.","Feast of the Holy Apostle Luke, Epistle, Col 4:5-9,14-15 & 18; Gospel, Lk 10:16-22.",,,
"Monday, October 19, 2026","Joel—Prophet","Col 2:13-20|Lk 9:18-22",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22nd Week after Pentecost,"St. Joel, Prophet, was of the Tribe of Ruben in the 8th century B.C. — St. Varus, Martyr, a Roman soldier, who while guarding some condemned monks in prison for their Faith, on seeing one of them expire in his dungeon, took his place and shared the torture and cruel death of the others A.D. 307. — St. Sadoth, Priest-Martyr, a Bishop in Persia, who, with 128 of his fellow Christians, was put to death A.D. 345 by King Sapor near Ctesiphon.",,,,
"Tuesday, October 20, 2026","Artemis—Great Martyr","Col 2:20-3:3|Lk 9:23-27",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Artemis, Great Martyr, a veteran officer in high command was charged with breaking down the statue of an idol. After cruel torture he was beheaded A.D. 363 under the Apostate, Emperor Julian.",,,,
"Wednesday, October 21, 2026","Hilary the Great—Venerable","Col 3:17-4:1|Lk 9:44-50",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Our venerable father, Hilary the Great, Hegumen-Abbot. After a long life of severe fasting and prayer, and having founded many monasteries in Palestine, died at age of 80 in Cyprus A.D. 371.",,,,
"Thursday, October 22, 2026","Abercius—Bishop","Col 4:2-9|Lk 9:49-56",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Abercius, Equal to the Apostles, Bishop of Hieropolis, wonderworker, died about A.D. 167. — SS. Seven Youths of Ephesus. (Confer August 4.)","Feast of John Paul II, Pope of Rome.",,,
"Friday, October 23, 2026","James—Apostle Brother of the Lord","Gal 1:11-19|Mt 13:54-58",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"St. James, Apostle, brother of the Lord, the first Bishop of Jerusalem. He composed the First Liturgy which was later abbreviated somewhat by St. Basil the Great and still more by St. John Chrysostom. At 96 years of age he suffered martyrdom at the hands of the Jews, who cast him down from the pinnacle of the Temple A.D. 61. — Our holy father, Ignatius, Confessor, was the son of the Byzantine Emperor Michael. Successively he was monk, Hegumen-Abbot, Presbyter and became Patriarch of Constantinople A.D. 842. After 9 years of exile he died at age 80 A.D. 878.",Simple abstinence from meat or equivalent penance.,,,
"Saturday, October 24, 2026","Arethas and Others—Martyrs","2 Cor 5:1-10|Lk 7:1-10",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Arethas and other Martyrs with him, endured death A.D. 523.",,,,
"Sunday, October 25, 2026","22ND SUNDAY AFTER PENTECOST","Gal 6:11-18|Lk 16:19-31",Tone 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Marcian and Martyrius, Martyrs. Marcian, a Lector and Martyrius, a Sub-deacon, in Constantinople were put to death A.D. 351.",,,,
"Monday, October 26, 2026","Demetrius—Great Martyr","2 Tim 2:1-10|Jn 15:17-16:2",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23rd Week after Pentecost,"St. and Glorious Demetrius, the Great, Myrrh-exuding Martyr, martyred A.D. 299. Many miracles have taken place at his shrine at Thessalonica.",,,,
"Tuesday, October 27, 2026","Nestor—Martyr","1 Thess 1:6-10|Lk 11:1-10",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Nestor, Martyr, endured death A.D. 304. — S.S. Captiolina, a Cappadocian lady, with her handmaid, Erotheides, Martyrs, suffered death A.D. 304 under Emperor Diocletian.",,,,
"Wednesday, October 28, 2026","Paraskevia—Martyr","1 Thess 2:1-8|Lk 11:9-13",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Paraskevia, Martyr, surnamed ""Friday,"" who endured death at Iconium A.D. 290. — SS. Terentius and Neonila and their children: Photius, Anicetas, Theodulus, Hierarchus and Eunicius. — Our venerable father, Stephen of Sabbas, composer of Canons about A.D. 785.",,,,
"Thursday, October 29, 2026","Anastasia—Venerable Martyr","1 Thess 2:9-14|Lk 11:14-23",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Anastasia, Venerable-Martyr from Rome is said to have been a nun of the community presided over by St. Sophia. She was brought before Probus during the persecution of Valerian, Emperor, and undergoing the most frightful tortures and outrages was beheaded A.D. 253. — SS. Abram, Hermit of Edessa and Mary, his niece, died about A.D. 360.",,,,
"Friday, October 30, 2026","Zenobius and Zenobia—Martyrs","1 Thess 2:14-19|Lk 11:23-26",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"SS. Zenobius and Zenobia, his sister, Martyrs, suffered death A.D. 304. — Venerable, Peter, Bishop of Syracuse, disciple of St. Peter, Apostle. — SS. Asterius, Claudius, Neon, Theonilla, Martyrs, A.D. 285 at Aegea in Silicia under the reign of Diocletian, Emperor. — SS. Terentius, Mark, Justus and Artem, Apostles, four of the Seventy Apostles.",Simple abstinence from meat or equivalent penance.,,,
"Saturday, October 31, 2026","Bl. Theodore Romža—Martyr","2 Cor 8:1-5|Lk 8:16-21",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Stachis, Ampliatus, Urban and Narcissus, Apostles, mentioned by St. Paul the Apostle in his Epistle to the Romans (16:8-9 & 11) — St. Epimachus, Martyr, of Alexandria in Egypt, was burned there at the stake, A.D. 250 in the Decian persecution. — Our venerable mother, Maura.",,,,


