Date,Day Name,Readings,Tone,Is Holy Day?,Is Fasting?,Is Solemn Day?,Is Simple Holy Day?,Is Prefestive?,Is Postfestive Celebration?,Beginning of the Week Description,About Today,Remarks,Iconography URL,Iconography Caption,Further Reading
"Wednesday, July 15, 2026","Vladimir the Great—Equal to the Apostles","Gal 1:11-19|Jn 10:1-9",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Vladimir the Great, Equal to the Apostles, Grand-Duke of ""Rus"" took the name ""Basil"" at his baptism, A.D. 988, thus enlightening the realm of ""Rus"" in the reign of the Greek Emperor Basil II. He died A.D. 1015 after an edifying and penitent life, and was laid to rest in the church which he built in Kiev by his tithes in honor of the Blessed Mother of God. — SS. Kirykos, and his mother, Julitta, Martyrs, died A.D. 296 during the reign of the Emperor Diocletian.",,,,
"Thursday, July 16, 2026","Athenogenes—Bishop-Martyr","1 Cor 10:28-11:7|Mt 16:24-28",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Athenogenes, Priest-Martyr, Bishop of Sebaste (Armenia) with ten of his Flock who were put to death A.D. 302 during the great persecution under Diocletian and his colleagues. Fathers of the Six Ecumenical Councils.",,,,
"Friday, July 17, 2026","Marina—Great Martyr|Bl. Paul Gojdich—Martyr","1 Cor 11:8-22|Mt 17:10-18",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"The holy great-martyr Marina at Antioch, (270). Our venerable father and confessor Paul Gojdich, bishop of Preshov, who defended the Byzantine Catholic Church A.D. (1960).",Simple abstinence from meat or equivalent penance.,,,
"Saturday, July 18, 2026","Hyacinth and Emilian—Martyrs","Rom 13:1-10|Mt 12:30-37",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Hyacinth and Emilian, Martyrs, Hyacinth of Amastris in Paphlagonia, died in prison of wounds received from torture. Emilian was a Christian of Dorostrium on the Danube (Silistria). He was burned to death under Emperor Julian the Apostate A.D. 362.",,,,
"Sunday, July 19, 2026","SUNDAY OF THE FATHERS OF THE SIX ECUMENICAL COUNCILS","1 Cor 1:10-18; Mt 14:14-22|or: Heb 13:7-16; Jn 17:1-13",Tone 7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Our venerable mother, Macrina, sister of St. Basil, at an early age, in the reign of Emperor Gratianus, consecrated herself to the service of God. She helped to educate her brothers, was instrumental in founding several Religious Houses and presided as Hegumena-Abbess over one of these. She died in the same year as her brother St. Basil the Great, A.D. 379 and was buried in the grave of her mother, St. Emellia in the church of the Forty Martyrs in Caesarea. — Our venerable father, Dius, flourished during the reign of Theodosius the Great, Emperor.","Eighth Sunday after Pentecost and Commemoration of the Fathers at the first Six Ecumenical Councils. On Mt. St. Macrina, patronal feast.",,,
"Monday, July 20, 2026","ELIJAH—GREAT PROPHET","James 5:10-20|Lk 4:22-30",,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,"Saint Elijah of Thesbite, Glorious Prophet, about 850 B.C., raised up in the Kingdom of Israel of the stock of Aaron, to reprove the ten fallen Tribes.",,,,
"Tuesday, July 21, 2026","Simeon and John—Venerables","1 Cor 12:12-26|Mt 18:18-22,19:1-2,13-15",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9th Week after Pentecost,"Our venerable father, Simeon, surnamed Salus (fool) and John, his co-faster, Hermits. Simeon lived as a hermit in a desert for nearly thirty years near the Red Sea, but afterwards at Emesus in Syria. — St. Ezekiel, the Third of the Four Greater Prophets and writer of a canonical Book of Scriptures. Tradition says he was put to death while in captivity in Babylon by one of the Jewish Headmen turned pagan, 525 B.C.",,,,
"Wednesday, July 22, 2026","Mary Magdalene—Equal to the Apostles","1 Cor 13:4-14:5|Mt 20:1-16",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Mary Magdalene, myrrh-bearer and Equal to the Apostles. According to Catholic view, she is one and the same with Mary the Sinner, Mary of Bethany, the sister of Lazarus and Martha, the Magdalen at the foot of the Cross and at the Tomb and the first witness to the Resurrection. — Return of the Relics of St. Phocas, Priest-Martyr, a Bishop of Sinope. His relics were translated to Vienne in France in the 13th century. (Confer September 22.)",,,,
"Thursday, July 23, 2026","Trophimus and Others—Martyrs|Bl. Basil Hopko","1 Cor 14:6-19|Mt 20:17-28",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Trophimus, Theophilus and others with them, suffered martyrdom by beheading about A.D. 302 during the reign of Diocletian, Emperor. — St. Apollynaris, Priest-Martyr appointed first Bishop of Ravenna by St. Peter, died in the reign of Vespasian, Emperor A.D. 79.","The Feast Day of our Blessed Father and Confessor Basil (Hopko) is May 11, but it may be observed today, the day of his passing.",,,
"Friday, July 24, 2026","Boris and Gleb—Martyrs","Rom 8:28-39|Jn 15:17-16:2",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"SS. Boris and Gleb, Martyrs, in their baptism had taken the names of Romanus and David, were Princes, sons of St Vladimir, the first Christian Grand Duke of ""Rus."" They died A.D. 1010. — St. Christina, Martyr, was tortured and put to death at Lucas Vulsinus in Tuscany, Italy, A.D. 200 during the reign of Septimius Severus, Emperor.",Simple abstinence from meat or equivalent penance.,,,
"Saturday, July 25, 2026","Dormition of Anna","Gal 4:22-31|Lk 8:16-21",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dormition of St. Anna, Mother of the Blessed Virgin Mary Mother of God. (Confer Dec. 8.)",,,,
"Sunday, July 26, 2026","9TH SUNDAY AFTER PENTECOST","1 Cor 3:9-17|Mt 14:22-34",Tone 8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Hermolaus, Priest-Martyr and two brothers, Hermippas and Thermocrates, martyred about 300 A.D. in Nicomedia the residence of the Emperor Diocletian. — St. Parasceva Venerable-Martyr.",,,,
"Monday, July 27, 2026","Panteleimon—Great-Martyr","1 Cor 15:12-19|Mt 21:18-22",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10th Week after Pentecost,"Pantaleon or Panteleimon, the Great Martyr and Imperial physician, reckoned with St. Luke, Apostle. Patron of medical men. He suffered death by beheading about A.D. 303 during the reign of Maximian, Emperor. — Our venerable mother Anthusa, mother of St. John Chrysostom. — St. Clement of Ochrid — wonderworker.",,,,
"Tuesday, July 28, 2026","Prochorus and Others—Apostles","1 Cor 15:29-38|Mt 21:23-27",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Prochorus, Nicanor, Timon and Parmenas, Apostles and Deacons, four of the Seven Deacons spoken of in the Acts 6:5 all having suffered death for Christ. — Our holy father, Innocentius Pope of Rome. After many hardships he died A.D. 417.",,,,
"Wednesday, July 29, 2026","Callinicus—Martyr","1 Cor 16:4-12|Mt 21:28-32",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Callinicus, Martyr at Gangrae about A.D. 290. — SS. Seraphina, Virgin-Martyr, Theodotia and her Children, of Syrian origin, adopted daughter of St. Sabina whom she had converted to Christianity at Rome, arrested and beheaded A.D. 122.",,,,
"Thursday, July 30, 2026","Silas and Others—Apostles","2 Cor 1:1-6|Mt 21:43-46",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"SS. Silas, Silvanus, Criscentus, Hepenetus and Andronicus, Apostles. — St. John, soldier-Martyr, endured death in Caesarea of Cappadocia during the reign of Constantine and Galerius. — St. Julitta, Martyr.",,,,
"Friday, July 31, 2026","Eudocimus—Venerable","2 Cor 1:12-30|Mt 22:23-33",,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,"St. Eudocimus, Venerable, lived in the reign of the Iconoclast Emperor Theophilus.",Simple abstinence from meat or equivalent penance. Pre-festive Day of the Procession of the Holy Cross.,,,

