Date,Day Name,Readings,Tone,Is Holy Day?,Is Fasting?,Is Solemn Day?,Is Simple Holy Day?,Is Prefestive?,Is Postfestive Celebration?,Beginning of the Week Description,About Today,Remarks,Iconography URL,Iconography Caption,Further Reading
"Thursday, June 18, 2026","Leontius—Martyr","Rom 11:13-24|Mt 11:27-30",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"St. Leontius, Martyr, suffered torture and death for Christ in Tripoli in Phoenicia about A.D. 76 in the reign of Vespasian, Emperor.",,,,
"Friday, June 19, 2026","Jude—Apostle","Jude 1-10|Jn 14:21-24",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"St. Jude, Apostle, brother of St. James, the Less, and thus related to our Lord Jesus, was one of the Twelve, called also Thaddaeus, preached in Mesopotamia and with St. Simon in Persia. Both suffered martyrdom together in Persia. — St. Zosimus, Martyr, was beheaded for the Faith at Spoleto in Italy under Trajan, Emperor about A.D. 110.",Simple abstinence from meat or equivalent penance.,,,
"Saturday, June 20, 2026","Methodius—Bishop-Martyr","Rom 6:11-17|Mt 8:14-23",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"St. Methodius, Priest-Martyr, Bishop of Patara, in the reign of Aurelian A.D. 275.",,,,
"Sunday, June 21, 2026","4TH SUNDAY AFTER PENTECOST|Father's Day","Rom 6:18-23|Mt 8:5-13",Tone 3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"St. Julian of Tarsus, Martyr, a soldier of the Emperor was cruelly tortured to death for his Christianity.",,,,
"Monday, June 22, 2026","Eusebius—Bishop-Martyr","Rom 12:4-5,15-21|Mt 12:9-13",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5th Week after Pentecost,"St. Eusebius, Priest-Martyr, Bishop of Samos, contended against the Arians, banished to Thrace but recalled after four years. Died A.D. 379 or 380. An Arian woman threw a heavy tile from a roof upon his head, thus killing him. — SS. Galacteon and Juliana, Martyrs.",Aliturgical day (without Divine Liturgy) may be observed.,,,
"Tuesday, June 23, 2026","Agrippina—Martyr","Rom 14:9-18|Mt 12:14-16,22-30",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"St. Agrippina, Martyr, endured cruel tortures and death for the faith in the reign of the Emperor Valerian A.D. 256.",,,,
"Wednesday, June 24, 2026","BIRTH OF JOHN THE BAPTIST","Rom 13:11-14:4|Lk 1:5-25,57-68,76-80",,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"Feast of the Nativity of St. John the Baptist, the Glorious Prophet, Precursor and the Baptist. — Devotion to the holy precursor of our Lord was very popular in ancient times and throughout the Middle Ages in the Latin Rite Church as well.",,,,
"Thursday, June 25, 2026","Febronia—Venerable-Martyr","Rom 15:17-29|Mt 12:46-13:3",,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,"St. Febronia, Venerable-Martyr, a young nun in her twentieth year was a victim of the persecution under Diocletian Emperor, A.D. 304 at Sybapolis in Syria.",Final Day of the Feast of the Birth of St. John the Baptist.,,,
"Friday, June 26, 2026","David of Thessalonica—Venerable","Rom 16:1-16|Mt 13:4-9",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Our venerable father, David, Hermit, was a native of Mesopotamia, settled in a solitary place near Thessalonica where he served God for seventy years. He lived in about the fifth century.",Simple abstinence from meat or equivalent penance.,,,
"Saturday, June 27, 2026","Sampson—Venerable|Bl. Nicholas Charnetsky and Others—Martyrs","Rom 8:14-21|Mt 9:9-13",,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,"Our venerable father, Sampson, ""Father of the Poor,"" lived in the time of the Emperor Justinian. He insisted that along with the magnificent Cathedral of Holy Wisdom there should be built a great hospital worthy of its position and of the Imperial prestige.",,,,
"Sunday, June 28, 2026","5TH SUNDAY AFTER PENTECOST","Rom 10:1-10|Mt 8:28-9:3",Tone 4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Translation of the Relics of SS. Cyrus and John, wonderworkers and unmercenary physicians. (Other Feast day is on the 31st of January.)",End of the Apostles' Fast.,,,
"Monday, June 29, 2026","PETER AND PAUL—PRIME APOSTLES","2 Cor 11:21-12:9|Mt 16:13-19",,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,6th Week after Pentecost,"Feast of SS. Peter and Paul, prime Apostles. They suffered at Rome under the Emperor Nero probably A.D. 67.",,,,
"Tuesday, June 30, 2026","Synaxis of the Twelve Apostles","1 Cor 4:9-16|Mk 3:13-19",,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,"Synaxis of the holy and most praiseworthy Twelve Apostles.",,,,

